timestamp,service,level,operation,status,message,details,user_id,session_id
2025-07-11T21:37:37.154220,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:37:37.154267,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:37:37.154311,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:38:07.160215,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:38:07.160792,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:38:07.161380,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:38:37.167076,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:38:37.167324,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:38:37.167770,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:39:07.173482,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:39:07.173917,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:39:07.174357,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:39:37.176799,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:39:37.177072,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:39:37.177750,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:40:07.181341,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:40:07.181587,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:40:07.182058,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:40:37.192496,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:40:37.192724,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:40:37.192789,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:41:07.198462,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:41:07.198780,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:41:07.199268,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:41:37.201372,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:41:37.201498,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:41:37.201543,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:42:07.207408,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:42:07.208080,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:42:07.208714,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:42:37.214312,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:42:37.214392,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:42:37.214425,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:42:50.505929,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T21:42:50.506048,deployment,INFO,info,success,Stopping all services,,,
2025-07-11T21:42:50.506352,deployment,INFO,info,success,✅ All services stopped,,,
2025-07-11T21:43:07.220120,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:43:07.220451,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:43:07.220986,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:43:37.226663,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:43:37.226982,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:43:37.227505,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:44:07.233432,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:44:07.234182,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:44:07.234988,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:44:37.239880,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:44:37.240052,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:44:37.240366,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:45:07.245877,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:45:07.246023,deployment,INFO,info,success,✅ streamlit is running (PID: 46376),,,
2025-07-11T21:45:07.246297,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T21:45:37.248474,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T21:45:37.248727,deployment,INFO,info,success,✅ slack_bot is running (PID: 46406),,,
2025-07-11T22:15:30.087447,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T22:15:30.087548,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T22:15:30.087580,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T22:15:30.087633,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T22:15:30.087660,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T22:15:30.087686,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T22:15:30.756854,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:15:30.757005,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T22:15:31.352075,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:15:31.352233,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T22:15:32.067455,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:15:32.067642,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T22:15:34.714946,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:15:34.715105,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T22:15:34.715371,deployment,INFO,info,success,Running test suite,,,
2025-07-11T22:15:34.715424,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T22:15:36.036951,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:15:36.037099,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T22:15:36.037392,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T22:15:36.037624,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T22:15:36.037680,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T22:15:36.037722,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T22:15:36.074503,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T22:15:36.074665,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T22:15:36.111611,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:15:38.115695,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T22:15:38.116017,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T22:15:43.126664,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T22:15:43.127055,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T22:15:46.134544,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T22:15:46.134721,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T22:15:46.134833,deployment,INFO,info,success,✅ streamlit is running (PID: 70442),,,
2025-07-11T22:15:46.135229,deployment,INFO,info,success,🎉 Deployment completed successfully in 16.05 seconds,,,
2025-07-11T22:15:46.135293,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T22:15:46.135335,deployment,INFO,info,success,✅ streamlit is running (PID: 70442),,,
2025-07-11T22:16:16.141006,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T22:16:16.141214,deployment,INFO,info,success,✅ streamlit is running (PID: 70442),,,
2025-07-11T22:58:36.962726,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T22:58:36.962898,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T22:58:36.962947,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T22:58:36.963012,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T22:58:36.963045,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T22:58:36.963199,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T22:58:37.637957,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:58:37.638088,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T22:58:38.176235,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:58:38.176363,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T22:58:39.057799,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:58:39.057909,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T22:58:39.891618,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:58:39.891718,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T22:58:39.891749,deployment,INFO,info,success,Running test suite,,,
2025-07-11T22:58:39.891786,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T22:58:41.051122,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:58:41.051245,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T22:58:41.051574,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T22:58:41.052165,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T22:58:41.052195,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T22:58:41.052247,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T22:58:41.083698,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T22:58:41.083805,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T22:58:41.116245,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T22:58:43.117209,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T22:58:43.117516,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T22:58:48.121769,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T22:58:48.122259,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T22:58:51.131675,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T22:58:51.131768,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T22:58:51.132002,deployment,INFO,info,success,✅ streamlit is running (PID: 90401),,,
2025-07-11T22:58:51.132497,deployment,INFO,info,success,🎉 Deployment completed successfully in 14.17 seconds,,,
2025-07-11T22:58:51.132543,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T22:58:51.132575,deployment,INFO,info,success,✅ streamlit is running (PID: 90401),,,
2025-07-11T22:59:21.137966,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T22:59:21.138151,deployment,INFO,info,success,✅ streamlit is running (PID: 90401),,,
2025-07-11T23:13:24.068261,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T23:13:24.068369,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T23:13:24.068673,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T23:13:24.068752,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T23:13:24.068778,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T23:13:24.068834,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T23:13:24.643341,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:13:24.643469,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T23:13:25.163686,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:13:25.163820,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T23:13:25.966538,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:13:25.966647,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T23:13:26.758479,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:13:26.758584,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T23:13:26.758620,deployment,INFO,info,success,Running test suite,,,
2025-07-11T23:13:26.758662,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T23:13:27.821647,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:13:27.821793,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T23:13:27.822145,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T23:13:27.822289,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T23:13:27.822321,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T23:13:27.822376,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T23:13:27.852313,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:13:27.852435,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T23:13:27.881563,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:13:29.886766,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T23:13:29.886906,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T23:13:34.889718,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T23:13:34.889963,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T23:13:37.894751,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T23:13:37.894843,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:13:37.895224,deployment,INFO,info,success,✅ streamlit is running (PID: 7572),,,
2025-07-11T23:13:37.895560,deployment,INFO,info,success,🎉 Deployment completed successfully in 13.83 seconds,,,
2025-07-11T23:13:37.895613,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:13:37.895649,deployment,INFO,info,success,✅ streamlit is running (PID: 7572),,,
2025-07-11T23:14:07.901072,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:14:07.901234,deployment,INFO,info,success,✅ streamlit is running (PID: 7572),,,
2025-07-11T23:14:27.719020,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T23:14:27.719135,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T23:14:27.719454,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T23:14:27.719535,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T23:14:27.719573,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T23:14:27.719626,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T23:14:28.227734,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:14:28.227889,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T23:14:28.771733,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:14:28.771869,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T23:14:29.617538,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:14:29.617682,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T23:14:30.436413,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:14:30.436532,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T23:14:30.436568,deployment,INFO,info,success,Running test suite,,,
2025-07-11T23:14:30.436611,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T23:14:31.597667,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:14:31.597817,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T23:14:31.598149,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T23:14:31.598313,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T23:14:31.598350,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T23:14:31.598408,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T23:14:31.630264,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:14:31.630385,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T23:14:31.661807,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:14:33.663821,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T23:14:33.663964,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T23:14:38.670791,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T23:14:38.670991,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T23:14:41.677861,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T23:14:41.677938,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:14:41.678185,deployment,INFO,info,success,✅ streamlit is running (PID: 8484),,,
2025-07-11T23:14:41.678459,deployment,INFO,info,success,🎉 Deployment completed successfully in 13.96 seconds,,,
2025-07-11T23:14:41.678506,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:14:41.678536,deployment,INFO,info,success,✅ streamlit is running (PID: 8484),,,
2025-07-11T23:15:11.683852,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:15:11.683995,deployment,INFO,info,success,✅ streamlit is running (PID: 8484),,,
2025-07-11T23:17:53.090523,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T23:17:53.090635,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T23:17:53.090950,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T23:17:53.091019,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T23:17:53.091046,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T23:17:53.091093,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T23:17:53.577940,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:17:53.578090,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T23:17:54.120290,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:17:54.120449,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T23:17:55.035802,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:17:55.035917,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T23:17:55.868794,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:17:55.868918,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T23:17:55.869225,deployment,INFO,info,success,Running test suite,,,
2025-07-11T23:17:55.869281,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T23:17:56.995834,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:17:56.995980,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T23:17:56.996310,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T23:17:56.996439,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T23:17:56.996468,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T23:17:56.996497,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T23:17:57.027503,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:17:57.027634,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T23:17:57.058014,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:17:59.063296,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T23:17:59.063515,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T23:18:04.072044,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T23:18:04.072444,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T23:18:07.078815,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T23:18:07.079009,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:18:07.079298,deployment,INFO,info,success,✅ streamlit is running (PID: 15497),,,
2025-07-11T23:18:07.080083,deployment,INFO,info,success,🎉 Deployment completed successfully in 13.99 seconds,,,
2025-07-11T23:18:07.080186,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:18:07.080256,deployment,INFO,info,success,✅ streamlit is running (PID: 15497),,,
2025-07-11T23:18:37.085751,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:18:37.085975,deployment,INFO,info,success,✅ streamlit is running (PID: 15497),,,
2025-07-11T23:23:23.301679,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T23:23:23.301803,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T23:23:23.302144,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T23:23:23.302240,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T23:23:23.302292,deployment,INFO,info,success,Installing dependencies,,,
2025-07-11T23:23:23.302330,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install pytest pytest-asyncio,Working directory: None,,
2025-07-11T23:23:23.804687,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:23:23.804827,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r agents/requirements.txt,Working directory: None,,
2025-07-11T23:23:24.375695,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:23:24.375842,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r client/requirements.txt,Working directory: None,,
2025-07-11T23:23:25.207270,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:23:25.207399,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 -m pip install -r slack_bot/requirements.txt,Working directory: None,,
2025-07-11T23:23:26.034368,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:23:26.034493,deployment,INFO,info,success,✅ All dependencies installed,,,
2025-07-11T23:23:26.034812,deployment,INFO,info,success,Running test suite,,,
2025-07-11T23:23:26.034867,deployment,DEBUG,debug,info,Running command: /opt/homebrew/opt/python@3.11/bin/python3.11 run_tests.py,Working directory: None,,
2025-07-11T23:23:27.155667,deployment,DEBUG,debug,info,Command completed with exit code: 0,,,
2025-07-11T23:23:27.155798,deployment,INFO,info,success,✅ All tests passed,,,
2025-07-11T23:23:27.155841,deployment,INFO,info,success,Setting up configuration,,,
2025-07-11T23:23:27.155968,deployment,INFO,info,success,✅ Configuration set for debug mode,,,
2025-07-11T23:23:27.156002,deployment,INFO,info,success,Stopping existing services,,,
2025-07-11T23:23:27.156037,deployment,DEBUG,debug,info,Running command: pkill -f streamlit run,Working directory: None,,
2025-07-11T23:23:27.188161,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:23:27.188305,deployment,DEBUG,debug,info,Running command: pkill -f python.*bot.py,Working directory: None,,
2025-07-11T23:23:27.219306,deployment,DEBUG,debug,info,Command completed with exit code: 1,,,
2025-07-11T23:23:29.224721,deployment,INFO,info,success,✅ Existing services stopped,,,
2025-07-11T23:23:29.225034,deployment,INFO,info,success,Starting Streamlit service,,,
2025-07-11T23:23:34.234610,deployment,INFO,info,success,✅ Streamlit service started successfully,,,
2025-07-11T23:23:34.235005,deployment,INFO,info,success,Starting Slack bot service,,,
2025-07-11T23:23:37.242623,deployment,WARNING,warning,warning,"Slack bot failed to start, continuing with Streamlit only",,,
2025-07-11T23:23:37.242748,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:23:37.243021,deployment,INFO,info,success,✅ streamlit is running (PID: 24683),,,
2025-07-11T23:23:37.243531,deployment,INFO,info,success,🎉 Deployment completed successfully in 13.94 seconds,,,
2025-07-11T23:23:37.243621,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:23:37.243694,deployment,INFO,info,success,✅ streamlit is running (PID: 24683),,,
2025-07-11T23:24:07.249644,deployment,INFO,info,success,Monitoring service health,,,
2025-07-11T23:24:07.249961,deployment,INFO,info,success,✅ streamlit is running (PID: 24683),,,
2025-07-11T23:26:07.906697,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T23:26:07.906807,deployment,INFO,info,success,Stopping all services,,,
2025-07-11T23:26:07.907131,deployment,INFO,info,success,✅ All services stopped,,,
2025-07-11T23:38:52.105695,deployment,INFO,info,success,Initializing Voxies Deployer,"Debug: True, Tests: True",,
2025-07-11T23:38:52.105859,deployment,INFO,info,success,Starting Voxies deployment,,,
2025-07-11T23:38:52.106133,deployment,INFO,info,success,Checking prerequisites,,,
2025-07-11T23:38:52.106205,deployment,INFO,info,success,✅ All prerequisites met,,,
2025-07-11T23:38:52.106236,deployment,INFO,info,success,Installing dependencies,,,
